value_id,attribute_id,store_id,row_id,entity,value,brand-name,category_id,brand-name,QUERRY
137246,157,0,14079,13959,77,FLAMBEAU,339,FLAMBEAU,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (339,13959);"
137250,157,0,14080,13960,77,FLAMBEAU,339,FLAMBEAU,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (339,13960);"
137254,157,0,14081,13961,137,MATHEWS,400,MATHEWS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (400,13961);"
137258,157,0,14082,13962,137,MATHEWS,400,MATHEWS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (400,13962);"
137263,157,0,14083,13963,19,13 FISHING,282,13 FISHING,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (282,13963);"
137272,157,0,14084,13964,19,13 FISHING,282,13 FISHING,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (282,13964);"
137281,157,0,14085,13965,19,13 FISHING,282,13 FISHING,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (282,13965);"
137325,157,0,14086,13966,29,SHIMANO CARRETES,292,SHIMANO CARRETES,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (292,13966);"
137336,157,0,14087,13967,29,SHIMANO CARRETES,292,SHIMANO CARRETES,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (292,13967);"
137347,157,0,14088,13968,29,SHIMANO CARRETES,292,SHIMANO CARRETES,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (292,13968);"
137376,157,0,14089,13969,29,SHIMANO CARRETES,292,SHIMANO CARRETES,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (292,13969);"
137387,157,0,14090,13970,29,SHIMANO CARRETES,292,SHIMANO CARRETES,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (292,13970);"
137398,157,0,14091,13971,29,SHIMANO CARRETES,292,SHIMANO CARRETES,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (292,13971);"
137465,157,0,14092,13972,17,RAPALA,280,RAPALA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (280,13972);"
137475,157,0,14093,13973,17,RAPALA,280,RAPALA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (280,13973);"
137485,157,0,14094,13974,17,RAPALA,280,RAPALA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (280,13974);"
137509,157,0,14095,13975,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13975);"
137520,157,0,14096,13976,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13976);"
137531,157,0,14097,13977,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13977);"
137541,157,0,14098,13978,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13978);"
137551,157,0,14099,13979,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13979);"
137569,157,0,14100,13980,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13980);"
137575,157,0,14101,13981,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13981);"
137581,157,0,14102,13982,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13982);"
137587,157,0,14103,13983,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13983);"
137593,157,0,14104,13984,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13984);"
137599,157,0,14105,13985,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13985);"
137605,157,0,14106,13986,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13986);"
137611,157,0,14107,13987,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13987);"
137616,157,0,14108,13988,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13988);"
137622,157,0,14109,13989,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13989);"
137628,157,0,14110,13990,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13990);"
137634,157,0,14111,13991,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13991);"
137640,157,0,14112,13992,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13992);"
137646,157,0,14113,13993,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13993);"
137652,157,0,14114,13994,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13994);"
137658,157,0,14115,13995,171,ER FISHING TACKLE,434,ER FISHING TACKLE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (434,13995);"
137764,157,0,14116,13996,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13996);"
137774,157,0,14117,13997,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13997);"
137784,157,0,14118,13998,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13998);"
137793,157,0,14119,13999,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,13999);"
137805,157,0,14120,14000,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14000);"
137816,157,0,14121,14001,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14001);"
137827,157,0,14122,14002,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14002);"
137838,157,0,14123,14003,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14003);"
137860,157,0,14124,14004,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14004);"
137887,157,0,14125,14005,132,G-LOOMIS,395,G-LOOMIS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (395,14005);"
137909,157,0,14127,14007,42,SHIMANO CAÑAS,305,SHIMANO CAÑAS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (305,14007);"
137921,157,0,14128,14008,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14008);"
137932,157,0,14129,14009,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14009);"
137943,157,0,14130,14010,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14010);"
137981,157,0,14131,14011,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14011);"
137992,157,0,14132,14012,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14012);"
138003,157,0,14133,14013,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14013);"
138014,157,0,14134,14014,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14014);"
138025,157,0,14135,14015,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14015);"
138036,157,0,14136,14016,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14016);"
138047,157,0,14137,14017,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14017);"
138058,157,0,14138,14018,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14018);"
138069,157,0,14139,14019,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14019);"
140768,157,0,14140,14020,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14020);"
140769,157,0,14141,14021,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14021);"
140770,157,0,14142,14022,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14022);"
140771,157,0,14143,14023,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14023);"
140772,157,0,14144,14024,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14024);"
140773,157,0,14145,14025,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14025);"
140774,157,0,14146,14026,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14026);"
140775,157,0,14147,14027,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14027);"
140776,157,0,14148,14028,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14028);"
140777,157,0,14149,14029,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14029);"
140778,157,0,14150,14030,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14030);"
140779,157,0,14151,14031,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14031);"
140780,157,0,14152,14032,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14032);"
140781,157,0,14153,14033,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14033);"
140782,157,0,14154,14034,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14034);"
140783,157,0,14155,14035,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14035);"
140784,157,0,14156,14036,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14036);"
140785,157,0,14157,14037,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14037);"
140786,157,0,14158,14038,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14038);"
140787,157,0,14159,14039,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14039);"
140788,157,0,14160,14040,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14040);"
140789,157,0,14161,14041,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14041);"
140790,157,0,14162,14042,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14042);"
140791,157,0,14163,14043,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14043);"
140792,157,0,14164,14044,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14044);"
140793,157,0,14165,14045,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14045);"
140794,157,0,14166,14046,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14046);"
140795,157,0,14167,14047,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14047);"
140796,157,0,14168,14048,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14048);"
140797,157,0,14169,14049,20,ABU GARCIA,283,ABU GARCIA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (283,14049);"
140147,157,0,14170,14050,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14050);"
140148,157,0,14171,14051,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14051);"
140149,157,0,14172,14052,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14052);"
140150,157,0,14173,14053,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14053);"
140151,157,0,14174,14054,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14054);"
140152,157,0,14175,14055,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14055);"
140153,157,0,14199,14079,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14079);"
140154,157,0,14200,14080,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14080);"
140155,157,0,14201,14081,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14081);"
138792,157,0,14202,14082,71,SAGE,333,SAGE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (333,14082);"
141851,157,0,14203,14083,71,SAGE,333,SAGE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (333,14083);"
141852,157,0,14204,14084,71,SAGE,333,SAGE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (333,14084);"
141853,157,0,14205,14085,71,SAGE,333,SAGE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (333,14085);"
141496,157,0,14235,14115,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14115);"
141497,157,0,14236,14116,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14116);"
141498,157,0,14237,14117,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14117);"
141499,157,0,14238,14118,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14118);"
141500,157,0,14239,14119,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14119);"
141501,157,0,14240,14120,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14120);"
141502,157,0,14241,14121,33,LIVINGSTON,296,LIVINGSTON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (296,14121);"
140156,157,0,14242,14122,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14122);"
140157,157,0,14243,14123,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14123);"
140158,157,0,14259,14139,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14139);"
139286,157,0,14269,14149,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14149);"
139290,157,0,14270,14150,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14150);"
139295,157,0,14271,14151,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14151);"
139300,157,0,14272,14152,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14152);"
139305,157,0,14273,14153,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14153);"
139310,157,0,14274,14154,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14154);"
139314,157,0,14275,14155,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14155);"
139319,157,0,14276,14156,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14156);"
139324,157,0,14277,14157,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14157);"
139329,157,0,14278,14158,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14158);"
139337,157,0,14280,14160,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14160);"
139351,157,0,14283,14163,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14163);"
139355,157,0,14284,14164,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14164);"
139360,157,0,14285,14165,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14165);"
139365,157,0,14286,14166,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14166);"
139370,157,0,14287,14167,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14167);"
139375,157,0,14288,14168,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14168);"
139380,157,0,14289,14169,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14169);"
139385,157,0,14290,14170,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14170);"
139390,157,0,14291,14171,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14171);"
139394,157,0,14292,14172,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14172);"
139398,157,0,14293,14173,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14173);"
139403,157,0,14294,14174,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14174);"
139408,157,0,14295,14175,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14175);"
139413,157,0,14296,14176,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14176);"
139417,157,0,14297,14177,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14177);"
139422,157,0,14298,14178,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14178);"
139427,157,0,14299,14179,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14179);"
139432,157,0,14300,14180,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14180);"
139437,157,0,14301,14181,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14181);"
139450,157,0,14302,14182,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14182);"
139456,157,0,14303,14183,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14183);"
139462,157,0,14304,14184,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14184);"
139468,157,0,14305,14185,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14185);"
139474,157,0,14306,14186,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14186);"
139480,157,0,14307,14187,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14187);"
139485,157,0,14308,14188,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14188);"
139491,157,0,14309,14189,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14189);"
139497,157,0,14310,14190,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14190);"
139503,157,0,14311,14191,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14191);"
139509,157,0,14312,14192,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14192);"
139515,157,0,14313,14193,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14193);"
139521,157,0,14314,14194,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14194);"
139526,157,0,14315,14195,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14195);"
139533,157,0,14316,14196,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14196);"
139540,157,0,14317,14197,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14197);"
139547,157,0,14318,14198,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14198);"
139554,157,0,14319,14199,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14199);"
139561,157,0,14320,14200,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14200);"
139568,157,0,14321,14201,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14201);"
139575,157,0,14322,14202,170,FAVORITE USA,433,FAVORITE USA,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (433,14202);"
139591,157,0,14323,14203,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14203);"
139597,157,0,14324,14204,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14204);"
139603,157,0,14325,14205,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14205);"
139609,157,0,14326,14206,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14206);"
139615,157,0,14327,14207,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14207);"
139621,157,0,14328,14208,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14208);"
139626,157,0,14329,14209,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14209);"
139632,157,0,14330,14210,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14210);"
139638,157,0,14331,14211,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14211);"
139644,157,0,14332,14212,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14212);"
139650,157,0,14333,14213,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14213);"
139656,157,0,14334,14214,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14214);"
139661,157,0,14335,14215,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14215);"
139668,157,0,14336,14216,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14216);"
139675,157,0,14337,14217,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14217);"
139682,157,0,14338,14218,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14218);"
139689,157,0,14339,14219,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14219);"
139695,157,0,14340,14220,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14220);"
139702,157,0,14341,14221,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14221);"
139709,157,0,14342,14222,172,FATHOM OFFSHORE,435,FATHOM OFFSHORE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (435,14222);"
